code;name;address;lat;lng
02195906;HODOWLA DROBIU Alicja Jeżyk;58-100 Świdnica, Bystrzyca Dolna  34;50.8056596;16.473148857256543
02196008;JELTEK GROUP Andrzej Osowski Sp.K.;58-160 Świebodzice ul. Wojska Polskiego 14;50.85435765;16.3292742634358
02196009;NUTMAR Sp. z o.o. Sp.K.;58-100 Świdnica ul. Składowa 3;50.8335622;16.5100467121639
02200302;Zakład Przetwórstwa Mięsnego Tadeusz Pałys;55-110 Prusice ul. Kościuszki 3;51.3001436;16.91035125290614
02200303;Tarczyński S.A.;55-100 Trzebnica, Ujeździec Mały  80;51.427759949999995;17.102393375027475
02200609;IR - DRÓB Długołęccy Sp.J.;55-120 Oborniki Śląskie, Kotowice  ul. Willowa 19;51.2226651;16.920653769901314
02204201;AGRO - TUSZ Sp. J. Antoni Okaj, Jan Głodowski;55-106 Zawonia, Tarnowiec  92a;51.3020552;17.191194853776352
02204301;P.P.H.U. Chicken Adam Salamon;55-120 Oborniki Śląskie, Kotowice  31;51.224085;16.9194933
02204302;Przedsiębiorstwo Handlowo Usługowe Tomasz Guzowski;55-120 Oborniki Śląskie, Kotowice  ul. Rubinowa 37;51.223889650000004;16.917165297444004
02204303;PRODROB Jarosław Steblik Sp. J. ul. Międzyleska 2/6 50 - 514 Wrocław;55-120 Oborniki Śląskie ul. Siemianicka 63a;51.3097048;16.9128747
02211202;Casing Core Sp.z o.o.;58-312 Stare Bogaczowice Gostków ul. Główna 42;50.8493443;16.1700107
02215903;Aktiw Sp.z o.o.;58-312 Stare Bogaczowice, Gostków  ul. Główna 15;50.84746285;16.1619527
02215906;Bogdan Prusak;58-370 Boguszów Gorce ul. Witosa 15;50.77055;16.18892
02230301;Zakład Produkcji Mięsnej Stanisław Jaskuła;55-010 Święta Katarzyna, Żerniki Wrocławskie  ul. Wrocławska 2 b;51.03753115;17.05935031703125
02230302;Transgourmet Polska Sp. z o. o. Dział Mięsny Hala Selgros Cash&Carry;55-095 Mirków Długołęka ul. Wrocławska 4 c;51.1741025;17.1758654
02230302;Transgourmet Polska Sp. z o. o. Dział Mięsny Hala Selgros Cash&Carry;55-095 Mirków, Długołęka  ul. Wrocławska 4 c;51.1814509;17.196976087414967
02230307;AUCHAN CENTRUM HANDLOWE;55-040 Kobierzyce Bielany Wrocławskie ul. Francuska 6;51.0534414;16.9713202
02231102;Magazyn (Chłodnia Składowa) Wyrobów Gotowych Nagel Polska Sp. z o. o.;55-040 Kobierzyce, Tyniec Mały  ul. Ryszarda Chomicza 26;51.0352271;16.9329252
02231103;Fresh Logistics Polska Sp. z o. o.;55-080 Nowa Wieś Wrocławska ul. Ryszarda Chomicza 13C;51.0378553;16.9249275
02235907;Ferma Drobiu Marek Zgłobicki Raków 33D 51 - 093 Kiełczów;51-093 Kiełczów, Raków  33D;;
02235909;Gospodarstwo Specjalistyczne w Rakowie, Ferma Drobiu  VACIO;51-091 Borowa, Raków  50;;
02240201;Gminna Spółdzielnia Samopomoc Chłopska w Ząbkowicach Śląskich;57-200 Ząbkowice Śląskie Stolec 84;50.58490185;16.8826370541894
02240201;Gminna Spółdzielnia Samopomoc Chłopska w Ząbkowicach Śląskich;57-200 Ząbkowice Śląskie, Stolec  84;50.5847848;16.882722532328106
02240301;Przedsiębiorstwo Produkcyjno - Handlowe HE - MA Henryk Lorczyk;57-200 Ząbkowice Śląskie ul. Daleka 1;50.595506349999994;16.81024671122195
02240301;Przedsiębiorstwo Produkcyjno - Handlowe HE - MA Henryk Lorczyk;57-200 Ząbkowice Śląskie ul. Daleka 1;50.59550915;16.8102524558446
02240901;Przedsiębiorstwo Produkcyjno - Handlowe ATLAS sp. z o.o.;57-220 Ziębice ul. Kolejowa 33;50.6040992;17.035063268114012
02243601;Rzeźnia Rolnicza Szczypiorki;58-262 Rudnica 1;50.6118274;16.6762055
02255901;Ferma Drobiu Eugeniusz Górniak;59-950 Ruszów ul. Wójtowska 10;51.399737599999995;15.186516913781176
02260101;ZAKŁAD MIĘSNY Sp. Z o.o.;59-500 Złotoryja ul. Legnicka 21;51.1290738;15.927382468511581
02260202;Zakład Mięsny NALPOL;59-500 Złotoryja, Sępów  1b;51.097361250000006;15.890925337587118
02614204;DUKO Spółka Jawna D. Drapej, A.Dawiec Zakład Rozbioru Mięsa i Drobiu;58-500 Jelenia Góra ul. W.Pola 31 31;50.9041;15.7629
02614302;Zakład Rozbioru Drobiu KUBEX Bartłomiej Kubiak Michał Kubiak spółka komandytowa;58-500 Jelenia Góra ul. Spółdzielcza 51;50.8843801;15.6993686
02615902;Ferma Drobiu  Bieganowscy s.c.;58-560 Jelenia Góra ul. Dolnośląska 21a;50.8669766;15.668877
02625501;LESAFFRE INGREDIETS SERVICESPOLSKA SP. z o.o.;59-220 Legnica ul. Szczytnicka 27;51.2271082;16.183718128794304
02640301;Transgourmet Polska Sp. z o. o. Dział Mięsny Hala Selgros Cash&Carry;50-426 Wrocław ul. Krakowska 71/105;51.0884348;17.0661335
02641102;Fresh Logistics Sp. z o. o. Grupa Raben Oddział we Wrocławiu;51-317 Wrocław ul. Bierutowska 44;51.1511343;17.1260839
02651202;Jeltek Group Sp. z o.o., Sp.Komandytowa;58-304 Wałbrzych ul. Ludowa 61E;50.7820516;16.2621299
04010202;P.P.H.U. ESZA Ewa Szudzik;87-700 Aleksandrów Kujawski, Ośno  ;52.85889;18.6956223
04010305;Zakład Masarsko - Wędliniarski SMAKOSZ ze sklepami Grzegorz Skowroński;87-704 Bądkowo ul. Włocławska 72;52.7061723;18.7854955
04010306;KOLBASZ Z. MAJEWSKI D. MAKOWSKI S. SIKORSKI SPÓŁKA JAWNA;87-710 Służewo ul. 1000 lecia ;52.8487612;18.6458938
04010501;"Zakład Przemysłu Mięsnego ""Dróbaleks"" Spółka Jawna, K. E.C. Śmieszny, M. Mroczkowska";87-700 Aleksandrów Kujawski, Rudunki  25;52.8686063;18.6864178
04010502;Prywatne Przedsiębiorstwo - Produkcyjno - Handlowe MASDROB Marian Chojnicki;87-705 Siniarzewo 13;52.7366071;18.6956705
04011602;Przedsiębiorstwo Produkcyjno - Handlowo - Usługowe Morze Mleka Bożena Naruszewicz;87-700 Aleksandrów Kujawski Ośno ul. Ośno 1A;;
04011603;POLSER Spółka z ograniczoną odpowiedzialnością  Zakład Produkcyjny Morze Mleka;87-700 Aleksandrów Kujawski, Ośno  1A;52.85889;18.6956223
04015401;Okręgowa Spółdzielnia Mleczarska;87-700 Aleksandrów Kujawski ul. Chopina 8;52.876685949999995;18.692199693339667
04015906;Zakład Pakowania Jaj Cezary Kwiatkowski;87-704 Bądkowo, Kwiatkowo  5;52.6802406;18.8466373
04015908;Justyna Kotrych Gospodarstwo Rolne;87-702 Koneck, Kruszynek  7;52.8142739;18.7599847
04020201;Masarnia Karbowo Waldemar Pesta;87-300 Brodnica, Karbowo  ul. Klubowa 68;53.2875;19.4147
04020202;Zakład Przetwórstwa Mięsnego Lech Pniewski;87-300 Brodnica, Cielęta  21a;53.2442;19.46536
04020203;"""Masarnia"" K.Leśniewski, B.Biegański, D.Sobiech Spółka jawna";87-313 Brzozie 213A;53.3257145;19.60188
04020205;Skup i Ubój Zwierząt oraz Przetwórstwo, Handel i Usługi Przybysz Kazimierz;87-335 Świedziebnia 101a;53.1523277;19.5582979
04020701;AGNO Sp. z o.o.;87-300 Brodnica ul. Ustronie 20;53.24023755;19.3864170396262
04020701;WELES spółka z ograniczoną odpowiedzialnością;87-300 Brodnica ul. Ustronie 20;53.24023755;19.386417039626217
04021601;Mleczarskie Przedsiębiorstwo Produkcyjno - Handlowe BROMILK sp. z o.o.;87-300 Brodnica ul. 18 Stycznia 4;53.2493178;19.3998347
04021601;Mleczarskie Przedsiębiorstwo Produkcyjno - Handlowe BROMILK sp. z o.o.;87-300 Brodnica ul. 18 Stycznia 4;;
04021603;AGROCOMEX sp. z o.o.;87-330 Jabłonowo Pomorskie ul. Sikorskiego 9;53.38944095;19.163698208287208
04023802;Przedsiębiorstwo Produkcyjno - Handlowe ROLMIĘS Sp. z o.o.;87-321 Bartniczka ul. Brodnicka 29;53.25089065;19.596789765590707
